algorithm,seed,step,return,return_std
value,1,180000,-107.93833996518724,23.070990885201553
value,1,190000,-68.64472899527496,16.456431214201732
value,1,200000,-57.85136039150054,16.32780413264584
value,1,210000,-51.52925690069227,17.0733685378633
value,1,220000,-70.67823064678488,15.724406087427184
value,1,230000,-47.09375190702155,26.02159151423708
value,1,240000,-9.837131340484476,17.59877922348444
value,1,250000,-34.65125340936915,19.60015178741526
value,1,260000,-32.15981411947487,19.651052128346848
value,1,270000,-27.427828728412514,19.893635916585485
value,1,280000,-28.14567304197677,15.582160113271405
value,1,290000,-32.556117308785716,21.10761268232718
value,1,300000,-39.08173466346816,15.962314473077463
value,1,310000,-32.204385505411814,17.603392597416374
value,1,320000,-126.60583306488225,148.02687629202083
value,1,330000,-62.15101034539593,21.802181212534204
value,1,340000,-74.55524984229874,24.883644378604558
value,1,350000,-55.80721806173413,19.718267881901646
value,1,360000,-3.4912929254614617,25.86283237591082
value,1,370000,-19.142737343988465,16.594950065170885
value,1,380000,-8.922431082529496,64.6187404312703
value,1,390000,-60.51468953233789,48.35698385444261
value,1,400000,-34.16718872124497,16.986602700914656
value,1,410000,-14.05992930243615,19.764643188035933
value,1,420000,-10.299824466952623,20.565443996221394
value,1,430000,-94.18115151560957,116.44541831904536
value,1,440000,-33.77731755173586,65.07200326338118
value,1,450000,-78.83219186656592,16.548114885343875
value,1,460000,-26.187534916849152,25.988817160047105
value,1,470000,179.7348281390298,82.23673676255561
value,1,480000,189.87917347340462,100.06599631477677
value,1,490000,104.2478998052919,124.02515492849203
value,1,500000,-42.4842739273781,16.772705136158166
value,1,510000,-25.56586511051962,17.920763831261066
value,1,520000,-4.282354135866742,22.65709130124743
value,1,530000,117.92093024323817,82.6903684049248
value,1,540000,-8.335033375444073,18.645735590302483
value,1,550000,216.58167971994118,17.96262007116805
value,1,560000,258.81461660719737,24.7228104455775
value,1,570000,230.79037400111997,18.09724581782596
value,1,580000,249.0035320735304,13.843444940512947
value,1,590000,154.9456960920757,83.82091070189803
value,1,600000,226.10574375900356,38.361154904173574
value,1,610000,245.86769606622175,34.02784075401378
value,1,620000,40.68157489725786,142.57476853852182
value,1,630000,-211.18871925864133,89.73988268145914
value,1,640000,-116.55636911857141,61.29456443287298
value,1,650000,-66.33318644711736,19.38857057188847
value,1,660000,-33.01916329157992,19.162254104680734
value,1,670000,262.9338483794625,16.69063087054704
value,1,680000,242.4171191127942,21.988706929422044
value,1,690000,-2.336827862360166,19.525018447369277
value,1,700000,241.82939337430662,17.002887735321995
value,1,710000,243.46004643835175,39.68311015397988
value,1,720000,68.87866225235963,90.3120820268136
value,1,730000,44.78253413250387,16.05923824191431
value,1,740000,58.92474382196216,55.69980925316811
value,1,750000,71.5593157172172,32.41891466504635
value,1,760000,184.5358474490929,97.03866416068772
value,1,770000,55.53767349645208,145.23525713648442
value,1,780000,265.468554497564,25.535899100056717
value,1,790000,224.86296893949057,27.68111888637041
value,1,800000,184.6602367559241,65.51959300555757
value,2,10000,-250.87427264482193,30.071170956112955
value,2,20000,-299.03310974030035,35.206736201734664
value,2,30000,-279.9242745480843,17.5852618586788
value,2,40000,-250.6145659859714,23.863249927707866
value,2,50000,-308.8855483811443,48.606205267731106
value,2,60000,-255.28844580154117,28.000620776450024
value,2,70000,-268.3888234255653,24.68939761484348
value,2,80000,-207.34881787339478,71.68078965860182
value,2,90000,-54.58927154685377,12.783235269802377
value,2,100000,-106.57764540377018,44.99166230582831
value,2,110000,-71.67326432557425,20.475513395234064
value,2,120000,-39.89958645628546,16.65917540740885
value,2,130000,-43.51699313242543,22.777902294224543
value,2,140000,-9.95951410078138,22.24742161768307
value,2,150000,-22.548658896826726,56.2185162443845
value,2,160000,-147.90490228185672,22.293464162005566
value,2,170000,-156.39403790453952,28.058406977802402
value,2,180000,-54.68214276052017,22.703050785804606
value,2,190000,-79.02015812769622,18.1740589266439
value,2,200000,2.381425476879346,84.61048792891552
value,2,210000,-28.68160046148942,20.392189343741165
value,2,220000,-56.93227909303222,18.10141050434737
value,2,230000,-45.98394618455983,17.901771721112194
value,2,240000,-42.10037739221394,20.809109097624475
value,2,250000,8.129264176275466,49.35154751719156
value,2,260000,215.60042430278835,40.06341498999611
value,2,270000,-80.93120933801482,23.098056777711335
value,2,280000,-75.65560374755805,25.36413676697274
value,2,290000,-35.52072747242491,32.458614147284884
value,2,300000,-9.587378032870637,19.009114703952374
value,2,310000,147.4571319124129,53.797578707675385
value,2,320000,158.35257533258095,98.92991941972416
value,2,330000,-21.59993532781772,16.74023751922758
value,2,340000,-34.322985986465206,22.684525904290258
value,2,350000,-18.945224045509477,21.239434950322323
value,2,360000,192.20349343238536,23.649713350337336
value,2,370000,223.1385992873847,15.223572738400415
value,2,380000,192.27965926594703,114.40725265532186
value,2,390000,74.74132234522062,128.37053022307737
value,2,400000,175.39452847926992,101.35933220360629
value,2,410000,186.25580559109304,94.69262296517792
value,2,420000,177.95580600679622,74.94417743055922
value,2,430000,191.8996752506911,79.90717096693972
value,2,440000,174.04563038363423,22.46481262191766
value,2,450000,150.52807219838485,125.26546606165422
value,2,460000,181.20919454048519,98.20827996482747
value,2,470000,-14.447256548714813,29.798868942692643
value,2,480000,-42.228720324360296,76.69741857759126
value,2,490000,186.04791691371037,74.5860495256983
value,2,500000,110.92718203484223,111.5746997586203
value,2,510000,175.7848308610484,88.67629762389502
value,2,520000,200.48664781917336,79.374437262903
value,2,530000,200.4630964635512,79.66218445129479
value,2,540000,162.8375514341079,117.40611135851269
value,2,550000,-32.61482673007831,76.69000043976793
value,2,560000,-84.17073584815114,116.42706546496589
value,2,570000,-152.5267442470077,86.89620981568399
value,2,580000,-79.48170370555161,62.790832487105234
value,2,590000,-42.567870202778366,17.941239292302747
value,2,600000,-31.504069172789166,20.359397181113447
value,2,610000,-28.982956204339093,19.038073260553467
value,2,620000,-39.08656558905671,27.625622834340216
value,2,630000,-42.17319079705915,29.967150545917114
value,2,640000,222.8015859082703,36.41796755520217
value,2,650000,219.53122180327856,71.93809741210464
value,2,660000,202.67992172247824,85.77865754464928
value,2,670000,165.88094963040604,78.96368568607753
value,2,680000,111.99418790929133,122.59205336821606
value,2,690000,165.62008101280432,93.62416412715642
value,2,700000,212.11718366622617,34.29268732995701
value,2,710000,67.7819536040146,162.33864493148172
value,2,720000,164.6058727161713,102.80258055802392
value,2,730000,157.73691866800303,128.57686580362886
value,2,740000,150.15305529320543,106.56320309314044
value,2,750000,144.5727375955796,120.5036016507917
value,2,760000,183.20029761738394,111.57369761675659
value,2,770000,127.6492906292327,161.88739111928058
value,2,780000,209.6836958666633,109.35098212097387
value,2,790000,144.92909778982704,145.18762754481997
value,2,800000,132.0841844442685,150.94645105202855
gae,0,10000,-933.3339822718248,388.66375678626196
gae,0,20000,-553.5797896331039,42.51295633376781
gae,0,30000,-425.7843908908183,50.05077584239401
gae,0,40000,-973.9108947936733,30.386426003227037
gae,0,50000,-355.3541891460228,30.077254521265704
gae,0,60000,-368.78414758708175,19.378120483240917
gae,0,70000,-689.8617113342059,15.262527647096999
gae,0,80000,-424.678363025207,22.317943499095353
gae,0,90000,-615.3939624134388,34.56934203493621
gae,0,100000,-268.84534801967135,24.949200021238397
gae,0,110000,-402.0423115242265,28.48678612580605
gae,0,120000,-210.2326824776144,24.083670905524084
gae,0,130000,-474.55088188745566,20.387354633456336
gae,0,140000,-144.53142454477455,15.45436056367429
gae,0,150000,-280.07519338167447,23.33387759520836
gae,0,160000,-213.109598938176,18.735084296642448
gae,0,170000,-208.23215758209935,21.941770848636857
gae,0,180000,-147.5032648219698,25.023025027567414
gae,0,190000,-202.06963910059898,17.63523709012073
gae,0,200000,-136.70360448756213,21.141810642603446
gae,0,210000,-97.06694357553684,14.094170624175586
gae,0,220000,-181.54093765363203,16.401342274738
gae,0,230000,-144.3323395345665,15.851148019942688
gae,0,240000,-180.37939632357296,27.069387125859304
gae,0,250000,-201.3090006739526,31.08955701082523
gae,0,260000,-150.51142433825706,45.994483397071775
gae,0,270000,-178.10229950642218,47.43794161063462
gae,0,280000,-147.791928376812,22.47945287205354
gae,0,290000,-138.09116591289398,21.71076367994251
gae,0,300000,-137.94360104333026,30.300522462737415
gae,0,310000,-63.044046868673284,20.61414775678205
gae,0,320000,-109.72490901857968,23.718961601858595
gae,0,330000,-132.71412259504527,21.80742858450955
gae,0,340000,-122.49903996651692,23.862370191334175
gae,0,350000,-134.0544956809695,20.179336420533346
gae,0,360000,-158.16564517114554,34.09210422828646
gae,0,370000,-170.69592274018922,35.43717360889879
gae,0,380000,-102.6254019845484,36.47265687795671
gae,0,390000,-105.08103874301096,20.71471072761309
gae,0,400000,-248.03648862269438,63.74852999315047
gae,0,410000,-122.2043324034681,20.02174515075168
gae,0,420000,-94.35613444165992,28.05888282114743
gae,0,430000,-125.24204893043785,28.2877572891113
gae,0,440000,-119.40111172520002,21.263878908341752
gae,0,450000,-68.10634176288852,16.59031867230971
gae,0,460000,-110.11427763969978,23.42028478383363
gae,0,470000,-128.3857514588379,19.60644222036413
gae,0,480000,-80.18891003188618,16.158945063397557
gae,0,490000,-85.88475180101558,17.730573017375853
gae,0,500000,-140.92542922365467,27.433469100018154
gae,0,510000,-106.91402304848222,16.498987295776637
gae,0,520000,-55.19201899592915,20.060652473108618
gae,0,530000,-42.56038263206087,12.437416320142301
gae,0,540000,-70.55036688700731,12.487611230013231
gae,0,550000,-102.63375681372399,29.17972547461929
gae,0,560000,-119.74468619938652,17.38118663695861
gae,0,570000,-65.27371178759722,15.49829051505533
gae,0,580000,-37.19058165185426,14.750987424691063
gae,0,590000,-129.80127766807067,36.349231963061875
gae,0,600000,-154.3681719174727,51.59038090448232
gae,0,610000,-57.15143103223129,15.317141027219195
gae,0,620000,-67.05218615850862,18.547674031451052
gae,0,630000,-43.01961626695589,22.563147500848157
gae,0,640000,-68.46955744275662,17.12215636335629
gae,0,650000,-88.59989718854425,26.700388444513283
gae,0,660000,-87.96041142800821,19.811187499916382
gae,0,670000,-80.74292121284248,25.739501733179306
gae,0,680000,-95.15324166612328,15.818757241413538
gae,0,690000,-75.53330680700682,28.245197318495258
gae,0,700000,-90.71186060552996,19.531043870063577
gae,0,710000,-95.28489204474896,23.86679928748261
gae,0,720000,-93.35334307290057,19.779586060558863
gae,0,730000,-69.01459858358433,23.28021854968387
gae,0,740000,-44.24719037867365,17.465822791518313
gae,0,750000,-65.11028674012033,16.54901554700758
gae,0,760000,-98.8663574493014,16.018957142430253
gae,0,770000,-112.56031510126309,15.820968677073855
gae,0,780000,-58.30555394745659,20.716581782188683
gae,0,790000,-118.96723926093814,107.4252230961064
gae,0,800000,-106.85143970722443,85.66574234390237
gae,1,10000,-603.9921269664735,137.5642138581974
gae,1,20000,-329.62657696676945,59.15695331160671
gae,1,30000,-1107.12985502334,34.8998076147682
gae,1,40000,-449.3321235806908,58.43325210236987
gae,1,50000,-551.8234230906837,40.71479717546226
gae,1,60000,-308.2584213076115,21.982564581569633
gae,1,70000,-226.39154827542416,43.518190394971874
gae,1,80000,-169.8022435816984,21.61055799155899
gae,1,90000,-219.65362490878883,23.75906102179743
gae,1,100000,-161.94349357297443,19.813008297130082
gae,1,110000,-158.18022223416804,25.263285085591622
gae,1,120000,-158.87516201784234,22.364869661338435
gae,1,130000,-158.09548441283414,21.36901254746226
gae,1,140000,-132.57492966645887,15.521953729176893
gae,1,150000,-296.2230933078648,45.06295590845494
gae,1,160000,-131.46505179978925,19.175177839551246
gae,1,170000,-192.6862012093253,9.023703778810779
gae,1,180000,-181.26399427798177,22.274445004471477
gae,1,190000,-186.95135177471334,35.566905774530866
gae,1,200000,-124.53183534242396,16.576519453550663
gae,1,210000,-141.18746331933463,23.444885148492673
gae,1,220000,-120.98506301898196,17.362811095638282
gae,1,230000,-129.01012214372054,26.920951409898027
gae,1,240000,-201.6963589756614,30.029021731183587
gae,1,250000,-152.03390558327473,20.356440383387028
gae,1,260000,-197.3519625063215,22.943662639098758
gae,1,270000,-163.18218928411292,16.74590112546582
gae,1,280000,-136.97867246509855,27.109394763823726
gae,1,290000,-120.66245162299933,24.364820357798386
gae,1,300000,-109.62350880587046,25.06584441365429
gae,1,310000,-122.86071257635058,23.090494957862763
gae,1,320000,-203.26088939129295,51.86244877480838
gae,1,330000,-130.74849372293244,24.55190208481435
gae,1,340000,-90.04753102647148,24.248629462670564
gae,1,350000,-83.69323316435205,16.434099539983126
gae,1,360000,-124.28185308938467,26.13140053547341
gae,1,370000,-63.76644478956833,28.633033138532358
gae,1,380000,-75.25547055134243,15.711169421491709
gae,1,390000,-137.8698173367723,16.36182899395373
gae,1,400000,-125.76426867133762,15.51090060324106
gae,1,410000,-129.94426411016548,46.69218821060027
gae,1,420000,-158.34787217922246,16.80252359275512
gae,1,430000,-112.60520483181446,12.502652036850563
gae,1,440000,-143.27286594398083,21.287390589467403
gae,1,450000,-106.13779033634546,17.322721175405352
gae,1,460000,-112.65204289980366,22.22524983681212
gae,1,470000,-132.8244393847778,20.881586258889513
gae,1,480000,-81.61049265004866,22.18653451300042
gae,1,490000,-139.52205214080809,22.055182812363988
gae,1,500000,-126.13455162884584,30.27538835921686
gae,1,510000,-118.55193204512454,31.448589480192453
gae,1,520000,-105.27034832742018,39.591647929597
gae,1,530000,-91.03514066331701,36.07538921548092
gae,1,540000,-118.70313132080528,42.624009776021076
gae,1,550000,-87.37616846344196,17.93670596501024
gae,1,560000,-120.45252580243489,24.938246730909924
gae,1,570000,-108.40556061241134,25.989501460021184
gae,1,580000,-97.39706930397924,34.28917579625725
gae,1,590000,-64.49040758088105,19.745226308987135
gae,1,600000,-118.87619106124357,20.13953250334609
gae,1,610000,-134.7043963401147,18.458488413707673
gae,1,620000,-111.60329065449369,22.78343417261394
gae,1,630000,-158.8997759741543,78.35411591499104
gae,1,640000,-70.20438463359201,22.24056789088373
gae,1,650000,-91.31847678718664,10.909801732973884
gae,1,660000,-108.42139929327027,21.624024570627103
gae,1,670000,-83.16212748801645,14.013103186510712
gae,1,680000,-109.23428305715125,18.016480216534422
gae,1,690000,-123.15526472903302,17.283947674939814
gae,1,700000,-90.30990151747913,14.926637420914666
gae,1,710000,-81.75294485706713,43.894448794514794
gae,1,720000,35.84299114012343,106.14776631411577
gae,1,730000,11.677092924242038,84.02771280997216
gae,1,740000,5.256558196418398,46.822663538085216
gae,1,750000,8.629354178493653,94.175603614465
gae,1,760000,-51.73359386428085,68.36126969486759
gae,1,770000,-54.522605679617115,88.4186781407102
gae,1,780000,-39.54118748869555,40.31304892263568
gae,1,790000,-55.872695161741035,23.33223256704062
gae,1,800000,-125.37429978673103,69.89863407819249
gae,2,10000,-761.3336978684557,131.33252236137614
gae,2,20000,-417.7820993285619,84.75978605657515
gae,2,30000,-355.9583614101485,17.720034904535016
gae,2,40000,-2458.0862792184926,89.31226995538763
gae,2,50000,-610.8434236210917,36.17738584117084
gae,2,60000,-981.8849439520285,120.41405000886057
gae,2,70000,-1145.2808350759244,53.393391647718005
gae,2,80000,-968.6179755650046,66.69221236766194
gae,2,90000,-1265.1585791613718,136.681420406029
gae,2,100000,-1118.3894549333022,57.09558147265835
gae,2,110000,-810.4751738062772,62.48610050231385
gae,2,120000,-806.7670790548268,45.5663639365082
gae,2,130000,-997.2700890510499,51.90034681459125
gae,2,140000,-875.1874759022834,35.35160228982745
gae,2,150000,-692.8916273437372,91.45372728940092
gae,2,160000,-463.14447599374415,30.281977028861817
gae,2,170000,-616.4163140932734,35.444075362819774
gae,2,180000,-188.56003299705884,22.472565893510065
gae,2,190000,-262.22717191348454,26.599248900695247
gae,2,200000,-336.777010553137,26.92467779739309
gae,2,210000,-164.41065497501322,22.9151820714715
gae,2,220000,-171.8399074287343,20.093791447004875
gae,2,230000,-293.7720541158598,23.844904755369335
gae,2,240000,-274.11626504512515,23.695001739348893
gae,2,250000,-213.8615503552719,19.12648668295888
gae,2,260000,-242.91314709773823,30.35922666802949
gae,2,270000,-152.804276785244,17.849878554381576
gae,2,280000,-141.4255006273316,23.07912827609313
gae,2,290000,-216.3798698410013,23.88344235542626
gae,2,300000,-192.45544371945266,17.57523995217299
gae,2,310000,-143.01436253842036,28.734950364441914
gae,2,320000,-160.74665918156774,21.434612521850894
gae,2,330000,-135.52018304470795,17.043848699947286
gae,2,340000,-168.85718646163537,22.932065138607996
gae,2,350000,-151.5776833170797,21.20412336884091
gae,2,360000,-155.67625056586525,19.597659929130543
gae,2,370000,-101.20036144700624,20.797112676169633
gae,2,380000,-219.910905318583,20.523117279596477
gae,2,390000,-128.3396466222082,25.100929435803153
gae,2,400000,-132.22997616952802,20.611851303540472
gae,2,410000,-90.59898488396811,6.648075304045626
gae,2,420000,-140.17850627289434,17.429050410474776
gae,2,430000,-143.21894785868358,28.57574683159215
gae,2,440000,-101.42661122573409,20.171048172524756
gae,2,450000,-146.8525274251624,29.54268831043006
gae,2,460000,-135.67131723482683,27.34204194632836
gae,2,470000,-84.01921569414165,14.888305522310418
gae,2,480000,-74.92916656304612,23.044633203786823
gae,2,490000,-140.27858521107117,26.427764384439925
gae,2,500000,-108.18538915241638,18.406069677784863
gae,2,510000,-96.32984792207887,14.246093649609044
gae,2,520000,-94.59458623213342,19.716331853836152
gae,2,530000,-125.24019873269738,27.066534823495363
gae,2,540000,-96.45109292195798,14.392471714294324
gae,2,550000,-145.45982859816948,54.00997225492134
gae,2,560000,-36.33368425740316,9.361577918330923
gae,2,570000,-53.070739964487906,18.866686395825926
gae,2,580000,-93.3411567414335,14.525830347294333
gae,2,590000,-87.5645591992711,20.713707265242906
gae,2,600000,-113.28038550913008,17.03301084073678
gae,2,610000,-103.19295415265654,22.2855535985146
gae,2,620000,-121.09787399800412,18.36702821955709
gae,2,630000,-96.32512605590863,39.79630673534599
gae,2,640000,-101.82759728477018,16.391972244687867
gae,2,650000,-115.27117931638563,25.006732632690838
gae,2,660000,-65.96510860931427,17.523482644945723
gae,2,670000,-66.62637580297556,28.414288336181464
gae,2,680000,-60.208074110620714,13.975544457843657
gae,2,690000,-102.1264496602066,25.95133991719336
gae,2,700000,-130.20664624057943,13.51478286645358
gae,2,710000,-102.11989504119433,29.662630597287798
gae,2,720000,-41.168366749705775,16.244387886582707
gae,2,730000,-44.370356925137,13.085437140142059
gae,2,740000,-74.38337870825329,23.430278603108086
gae,2,750000,-133.2356135645228,20.836818782195586
gae,2,760000,-108.46507557063512,18.42031043505281
gae,2,770000,-86.22801186710542,19.993655195683004
gae,2,780000,-67.19135659294565,22.738458481710122
gae,2,790000,-82.01117282835067,19.953891750093064
gae,2,800000,-60.81572285484229,27.24331918169136
